id,l0,l1,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,l13,l14,l15,l16,l17,l18,l19,y
7382,2,5,0,0,0,0,0,-2,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7383,2,5,0,2,2,2,2,0,0,2,0,2,2,2,0.0,0.0,2,2,2,2,0
7384,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7385,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7386,1,5,0,-2,-2,-2,-2,-1,0,-2,0,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7387,1,6,0,2,2,2,2,0,0,2,0,2,2,2,0.0,0.0,2,2,2,2,0
7388,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7389,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7390,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7391,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7392,2,4,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7393,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7394,1,5,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7395,1,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7396,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7397,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7398,2,4,-1,0,0,0,0,0,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,1
7399,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7400,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7401,2,4,0,3,3,3,3,3,2,3,2,3,3,3,0.0,0.0,3,3,3,3,1
7402,2,5,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7403,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7404,1,6,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,1
7405,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7406,1,6,-1,2,2,2,2,2,2,2,-1,2,2,2,0.0,0.0,2,2,2,2,0
7407,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7408,2,4,0,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7409,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7410,2,6,3,2,2,2,2,2,2,2,1,2,2,2,0.0,0.0,2,2,2,2,1
7411,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
7412,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7413,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7414,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7415,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7416,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7417,2,6,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7418,2,4,2,2,2,2,2,2,2,2,3,2,2,2,0.0,0.0,2,2,2,2,1
7419,1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7420,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7421,2,5,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1
7422,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7423,1,5,-2,-2,-2,-2,-2,-1,-1,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7424,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7425,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7426,1,4,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7427,2,5,2,2,2,2,2,2,0,2,1,2,2,2,0.0,0.0,2,2,2,2,0
7428,2,5,0,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7429,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7430,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
7431,2,4,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7432,1,4,-1,2,2,2,2,-1,0,2,-1,2,2,2,0.0,0.0,2,2,2,2,0
7433,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7434,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7435,1,4,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7436,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7437,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7438,1,5,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7439,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7440,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7441,2,5,0,2,2,2,2,2,2,2,0,2,2,2,0.0,0.0,2,2,2,2,0
7442,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7443,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7444,1,5,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7445,2,5,-1,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7446,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7447,1,5,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7448,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7449,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7450,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7451,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7453,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7454,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7455,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7456,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7457,2,4,0,0,0,0,0,-2,-2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7458,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7459,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7460,1,5,0,2,2,2,2,0,0,2,-1,2,2,2,0.0,0.0,2,2,2,2,1
7461,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7462,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7463,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7464,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7465,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7466,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7467,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7468,2,4,0,2,2,2,2,2,2,2,0,2,2,2,0.0,0.0,2,2,2,2,1
7469,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7470,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7471,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7472,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7473,1,5,3,2,2,2,2,2,0,2,2,2,2,2,0.0,0.0,2,2,2,2,0
7474,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7475,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7476,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7477,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7478,1,6,-2,-2,-2,-2,-2,-1,0,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7479,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7480,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7481,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7482,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7483,2,5,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7484,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7485,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7486,2,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7487,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7488,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7489,1,6,-1,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7490,2,5,0,0,0,0,0,2,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7491,1,5,2,2,2,2,2,2,0,2,1,2,2,2,0.0,0.0,2,2,2,2,0
7492,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7493,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7494,1,6,4,2,2,2,2,2,2,2,4,2,2,2,0.0,0.0,2,2,2,2,1
7495,2,6,2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7496,2,4,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7497,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7498,2,5,-1,0,0,0,0,-1,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7499,2,6,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7500,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7501,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7502,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7503,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7504,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7505,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7506,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7507,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7508,2,4,2,-1,-1,-1,-1,-1,-2,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7509,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7510,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7511,2,5,-1,0,0,0,0,0,-2,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7512,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7513,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7514,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7515,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7516,1,5,1,2,2,2,2,0,0,2,1,2,2,2,0.0,0.0,2,2,2,2,0
7517,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7518,1,6,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7519,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7520,2,6,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7521,2,6,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7522,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7523,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7524,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7525,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7526,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7527,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
7528,1,6,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7529,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7530,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7531,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7532,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7533,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7534,1,5,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7535,2,6,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7536,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7537,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7538,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0
7539,1,6,-1,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7540,2,5,0,0,0,0,0,-1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7541,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7542,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7543,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7544,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7545,1,5,3,2,2,2,2,3,2,2,1,2,2,2,0.0,0.0,2,2,2,2,0
7546,2,4,4,2,2,2,2,2,2,2,1,2,2,2,0.0,0.0,2,2,2,2,1
7547,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7548,2,5,-2,-2,-2,-2,-2,-1,2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7549,2,4,0,2,2,2,2,0,0,2,0,2,2,2,0.0,0.0,2,2,2,2,1
7550,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7551,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7552,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7553,2,6,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7554,2,3,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7555,2,4,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7556,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7557,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7558,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7559,1,6,2,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,1
7560,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7561,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7562,2,5,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7563,1,4,2,2,2,2,2,3,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7564,2,6,-1,0,0,0,0,0,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7565,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7566,2,5,-2,-1,-1,-1,-1,0,0,-1,-2,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7567,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7568,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7569,2,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7570,2,4,-2,-2,-2,-2,-2,-1,0,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7571,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7572,2,6,2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7573,2,5,3,2,2,2,2,2,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7574,1,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7575,1,6,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,1
7576,1,5,2,2,2,2,2,0,0,2,2,2,2,2,0.0,0.0,2,2,2,2,0
7577,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7578,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1
7579,1,6,2,0,0,0,0,-2,-2,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7580,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7581,2,5,0,0,0,0,0,-1,-1,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7582,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7583,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7584,1,4,2,4,4,4,4,3,3,4,2,4,4,4,0.0,0.0,4,4,4,4,0
7585,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
7586,1,4,0,2,2,2,2,0,0,2,0,2,2,2,0.0,0.0,2,2,2,2,0
7587,2,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7588,2,5,2,0,0,0,0,-1,-1,0,1,0,0,0,0.0,0.0,0,0,0,0,0
7589,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7590,1,5,3,2,2,2,2,0,0,2,3,2,2,2,0.0,0.0,2,2,2,2,1
7591,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7592,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7593,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7594,2,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7595,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7596,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7597,1,4,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7598,2,6,-2,-2,-2,-2,-2,-1,3,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7599,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7600,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7601,1,6,0,-2,-2,-2,-2,-1,-1,-2,0,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7602,2,4,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7603,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7604,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7605,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7606,2,6,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,0
7607,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7608,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7609,2,6,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,1
7610,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7611,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7612,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7613,2,5,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7614,2,6,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7615,1,5,-1,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
7616,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7617,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7618,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7619,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7620,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7621,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7622,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7623,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7624,1,4,0,0,0,0,0,0,0,0,-1,0,0,0,0.0,0.0,0,0,0,0,1
7625,1,6,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7626,2,5,0,6,6,6,6,5,4,6,0,6,6,6,0.0,0.0,6,6,6,6,0
7627,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7628,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1
7629,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,0
7630,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7631,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7632,2,5,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0,0
7633,2,5,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,0.0,0.0,-2,-2,-2,-2,1
7634,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1
7635,2,5,-1,2,2,2,2,0,-1,2,1,2,2,2,0.0,0.0,2,2,2,2,0
7636,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
7637,1,6,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0.0,0.0,0,0,0,0,0
7638,1,6,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0.0,2,2,2,2,1
